avg_score,episode_count,frame_count,interval_lower,interval_upper,min,max
1000.0,32,25000,1000.0,1000.0,1000.0,1000.0
1000.0,61,50000,1000.0,1000.0,1000.0,1000.0
1000.0,77,75000,1000.0,1000.0,1000.0,1000.0
1000.0,92,100000,1000.0,1000.0,1000.0,1000.0
1000.0,114,125000,1000.0,1000.0,1000.0,1000.0
1000.0,133,150000,1000.0,1000.0,1000.0,1000.0
1000.0,148,175000,1000.0,1000.0,1000.0,1000.0
907.9,161,200000,699.555325312,1116.24467469,79.0,1000.0
1000.0,178,225000,1000.0,1000.0,1000.0,1000.0
