avg_score,episode_count,frame_count,interval_lower,interval_upper,min,max
2.2,14,1000,1.19963646325,3.20036353675,0.0,4.0
4.5,18,2000,1.53608488656,7.46391511344,1.0,15.0
7.2,22,3000,3.58683777366,10.8131622263,1.0,14.0
7.2,25,4000,2.96386280894,11.4361371911,1.0,18.0
4.7,28,5000,0.514499785083,8.88550021492,1.0,21.0
540.9,31,6000,354.159584662,727.640415338,151.0,1000.0
691.1,31,7000,442.213943398,939.986056602,235.0,1000.0
1000.0,31,8000,1000.0,1000.0,1000.0,1000.0
